FamilyID	Amborella_trichopoda<1>	Hordeum_vulgare<2>	Secale_cereale<3>	Triticum_turgidum<4>	Aegilops_tauschii<5>	Triticum_aestivum<6>	Brachypodium_distachyon<7>	Sorghum_bicolor<8>	Zea_mays<9>	Setaria_viridis<10>	Setaria_italica<11>	Oropetium_thomaeum<12>	Ananas_comosus<13>	Musa_acuminata<14>	Calamus_simplicifolius<15>	Elaeis_guineensis<16>	Allium_sativum<17>	Asparagus_officinalis<18>	Zostera_marina<19>	Spirodela_polyrhiza<20>	Magnolia_biondii<21>	Ceratophyllum_demersum<22>	Aquilegia_oxysepala<23>	Papaver_somniferum<24>	Nelumbo_nucifera<25>	Trochodendron_aralioides<26>	Nicotiana_tabacum<27>	Capsicum_annuum<28>	Solanum_pennellii<29>	Solanum_lycopersicum<30>	Solanum_tuberosum<31>	Petunia_axillaris<32>	Coffea_canephora<33>	Striga_asiatica<34>	Avicennia_marina<35>	Utricularia_gibba<36>	Olea_europaea<37>	Helianthus_annuus<38>	Erigeron_canadensis<39>	Lactuca_sativa<40>	Daucus_carota<41>	Lonicera_japonica<42>	Davidia_involucrata<43>	Hydrangea_macrophylla<44>	Rhododendron_simsii<45>	Actinidia_chinensis<46>	Beta_vulgaris<47>	Chenopodium_quinoa<48>	Amaranthus_hybridus<49>	Simmondsia_chinensis<50>	Vitis_vinifera<51>	Punica_granatum<52>	Eucalyptus_grandis<53>	Cannabis_sativa<54>	Fragaria_vesca<55>	Rosa_chinensis<56>	Malus_domestica<57>	Prunus_persica<58>	Cucumis_melo<59>	Citrullus_lanatus<60>	Glycine_max<61>	Medicago_truncatula<62>	Trifolium_pratense<63>	Lotus_japonicus<64>	Arachis_hypogaea<65>	Carya_illinoinensis<66>	Carpinus_fangiana<67>	Manihot_esculenta<68>	Populus_trichocarpa<69>	Tripterygium_wilfordii<70>	Citrus_clementina<71>	Brassica_rapa<72>	Brassica_napus<73>	Brassica_oleracea<74>	Schrenkiella_parvula<75>	Eutrema_salsugineum<76>	Capsella_rubella<77>	Arabidopsis_lyrata<78>	Arabidopsis_thaliana<79>	Cardamine_hirsuta<80>	Aethionema_arabicum<81>	Tarenaya_hassleriana<82>	Carica_papaya<83>	Durio_zibethinus<84>	Gossypium_hirsutum<85>	Gossypium_raimondii<86>	<87>	<88>	<89>	<90>	<91>	<92>	<93>	<94>	<95>	<96>	<97>	<98>	<99>	<100>	<101>	<102>	<103>	<104>	<105>	<106>	<107>	<108>	<109>	<110>	<111>	<112>	<113>	<114>	<115>	<116>	<117>	<118>	<119>	<120>	<121>	<122>	<123>	<124>	<125>	<126>	<127>	<128>	<129>	<130>	<131>	<132>	<133>	<134>	<135>	<136>	<137>	<138>	<139>	<140>	<141>	<142>	<143>	<144>	<145>	<146>	<147>	<148>	<149>	<150>	<151>	<152>	<153>	<154>	<155>	<156>	<157>	<158>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>
309_fam	7	6	8	11	6	18	5	6	23	7	7	5	4	6	12	8	14	0	5	0	16	16	8	10	8	7	10	4	5	9	2	6	5	5	4	4	10	12	7	9	8	6	8	3	9	9	5	11	5	5	5	4	10	4	5	9	16	4	6	5	25	5	8	7	12	8	6	5	16	6	6	7	19	9	5	4	5	5	8	5	4	5	4	6	11	5	7	7	7	7	7	7	7	7	8	9	10	10	7	8	10	7	7	8	6	6	7	7	7	7	7	7	7	7	7	7	6	6	6	6	5	5	6	6	5	5	7	8	8	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	8	6	7	9	9	9	7	7	7	7	8	7	7	6	6	6	6	6	6	8	10	6	6	6	7	8
310_fam	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	13	19	4	6	6	11	9	16	7	26	8	4	4	5	5	5	8	7	5	9	6	5	7	5	4	9	4	8	4	4	8	4	8	4	5	6	8	4	4	4	27	9	5	6	13	6	5	6	18	5	4	8	18	8	6	5	5	7	12	5	5	7	6	10	19	12	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	8	8	10	10	11	6	6	6	6	6	6	6	6	6	6	5	5	5	6	6	6	6	6	6	6	6	6	6	4	6	9	9	9	8	6	6	6	7	6	6	6	6	6	6	6	6	8	9	6	6	8	10	14
311_fam	9	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	8	14	2	5	4	7	19	8	10	23	8	8	4	6	10	14	14	14	8	12	7	6	6	3	7	9	3	7	3	4	4	5	4	4	4	6	9	5	8	8	30	6	7	7	9	7	3	7	15	7	4	10	20	10	5	5	5	5	11	5	5	8	4	8	13	6	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	5	6	6	6	6	6	6	7	7	10	10	10	11	13	8	9	9	6	9	9	6	6	6	7	5	4	4	6	6	5	6	6	6	6	6	5	6	8	6	9	9	9	7	5	6	6	7	6	6	6	6	6	6	6	6	10	11	6	6	6	8	9
312_fam	15	8	12	14	9	24	6	8	25	8	8	7	5	11	12	8	12	7	10	4	10	17	2	6	6	8	13	10	7	13	6	6	5	11	7	9	9	13	8	7	8	7	8	8	6	14	3	7	4	5	3	5	5	4	4	6	7	4	5	4	28	6	6	7	12	6	4	6	18	6	3	10	22	13	6	6	7	8	16	7	8	8	3	10	17	8	7	7	7	7	7	7	8	9	11	12	13	13	8	9	12	8	7	8	8	7	7	7	7	6	7	7	7	7	7	7	7	7	8	8	8	8	9	7	8	8	7	8	8	7	7	7	8	6	5	5	7	7	6	7	7	7	6	5	5	5	5	7	10	10	9	7	6	7	7	8	7	7	7	8	8	8	8	8	12	14	8	8	9	10	12
313_fam	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	11	12	5	7	7	10	13	4	5	13	5	6	4	10	8	5	12	13	6	6	7	9	6	5	7	9	3	9	3	6	3	4	5	4	4	6	8	4	4	3	22	5	6	5	8	6	3	6	16	7	4	13	28	14	6	6	9	7	12	7	6	9	4	8	15	7	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	7	6	7	7	6	7	7	6	6	6	7	6	5	5	6	6	5	6	6	6	6	6	5	6	4	6	7	7	7	6	5	6	6	7	6	6	6	8	8	8	8	8	14	16	8	9	9	8	10
314_fam	10	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	42	9	6	11	6	8	11	9	7	13	7	8	6	8	2	8	5	7	5	5	3	14	9	8	5	7	2	7	3	3	7	6	12	4	5	8	9	5	5	5	17	7	14	5	14	7	5	6	14	6	7	7	14	8	4	4	4	4	9	5	3	4	7	6	9	4	6	6	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	8	8	8	8	9	6	6	6	6	6	6	6	6	6	6	5	4	4	6	6	7	6	6	6	6	6	6	6	5	6	9	9	9	10	6	6	6	7	6	6	6	5	5	5	5	5	8	9	5	5	5	6	6
315_fam	15	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	27	16	4	7	3	8	9	16	6	18	7	5	5	4	3	6	9	10	6	10	5	6	7	2	4	11	2	5	3	5	4	4	3	2	5	7	7	3	3	3	28	5	5	4	17	4	4	4	20	7	4	25	60	19	2	3	3	4	13	4	5	5	3	11	20	9	6	6	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	8	8	9	9	10	6	5	5	6	7	7	6	6	6	6	5	4	4	6	6	5	6	6	6	5	5	5	5	3	6	9	9	8	6	5	6	6	7	6	6	5	5	5	5	5	5	23	26	5	5	6	10	13
316_fam	4	8	12	17	6	25	6	6	15	7	7	4	3	6	10	5	11	6	7	3	7	11	5	13	5	4	41	7	7	19	8	18	2	12	4	6	12	8	5	5	7	26	4	2	3	4	4	11	2	3	3	4	5	3	4	7	12	5	2	2	25	6	9	5	16	4	2	7	10	5	4	11	23	11	6	5	5	7	12	5	8	6	3	3	9	4	6	6	6	6	6	6	7	8	11	12	14	14	7	7	8	7	6	7	7	6	6	6	6	6	6	6	6	6	6	6	7	7	13	13	11	11	11	7	7	7	7	6	6	8	5	5	4	5	5	5	6	6	5	6	6	6	6	6	6	7	2	6	10	10	9	8	4	6	6	7	6	6	6	7	7	7	7	7	12	13	7	7	8	5	6
317_fam	8	4	11	12	7	20	4	8	8	8	7	5	3	6	22	6	11	3	1	2	10	3	3	3	2	5	6	6	5	12	3	3	19	2	3	1	13	22	6	15	3	31	16	5	9	7	1	7	5	3	7	3	24	5	5	16	13	6	3	2	17	7	7	3	15	7	16	5	9	6	10	0	4	2	2	3	2	3	7	3	0	1	1	7	21	10	6	6	6	6	6	6	6	6	8	10	11	11	6	6	7	7	6	9	6	5	6	6	6	5	6	6	6	6	6	6	6	6	5	5	5	5	6	6	4	4	8	11	11	9	6	6	7	5	4	4	6	6	7	6	6	6	6	8	9	8	3	6	8	8	8	7	8	6	6	6	6	6	4	2	2	2	2	2	2	2	2	2	3	9	13
319_fam	5	5	8	9	7	16	7	11	17	7	6	6	0	0	0	0	0	0	0	0	8	14	4	7	7	8	13	8	8	12	7	7	3	8	8	5	11	11	5	9	6	4	4	6	5	9	5	6	4	4	4	7	7	2	4	4	6	3	6	6	28	5	4	7	7	9	5	6	11	9	4	12	26	12	7	7	7	7	15	7	6	8	3	11	19	9	6	6	2	2	2	2	5	6	7	8	9	9	6	7	10	7	1	0	1	2	6	6	6	6	6	6	6	6	6	6	6	6	8	8	8	8	9	6	6	6	6	7	7	6	6	6	6	5	5	5	6	6	6	6	6	6	5	4	4	4	6	6	8	8	8	6	6	6	6	7	6	6	6	8	8	8	8	8	13	14	8	8	9	10	13
320_fam	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	10	7	5	10	6	7	19	14	11	24	9	17	6	6	5	0	6	11	9	8	6	6	5	5	9	8	6	15	4	4	3	5	9	6	5	12	6	4	4	4	17	8	9	4	9	5	7	5	20	4	7	6	12	6	6	5	7	4	14	5	6	6	3	6	14	6	5	5	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	7	13	13	13	13	14	6	5	5	6	8	8	6	6	6	7	6	7	7	6	6	6	6	6	6	6	6	7	6	4	6	8	8	8	8	6	6	6	7	6	6	6	6	6	6	6	6	7	7	6	7	7	7	9
321_fam	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	12	4	14	7	6	16	30	5	9	7	8	4	7	7	5	12	10	4	6	3	6	8	7	5	7	6	5	4	4	5	4	5	4	6	6	9	4	5	3	22	7	5	5	8	6	2	7	15	9	4	12	26	13	5	5	5	5	10	5	4	9	2	8	16	8	5	5	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	7	7	11	11	12	9	8	7	7	7	6	6	6	6	6	6	6	5	5	5	6	6	5	6	6	6	6	6	6	6	4	6	8	8	8	7	5	6	6	7	6	6	6	6	6	6	6	6	12	14	6	6	6	9	11
322_fam	9	6	7	10	5	20	7	6	17	8	7	5	4	10	0	0	7	0	5	2	16	11	4	10	13	9	11	5	6	12	5	6	5	6	4	6	8	8	4	8	6	6	10	7	7	7	4	7	4	4	4	4	6	5	5	5	11	5	5	5	31	9	7	7	8	8	3	8	19	9	5	8	16	8	5	5	5	6	11	5	5	6	5	12	22	11	7	7	6	6	6	6	7	7	8	8	9	9	7	8	9	8	6	1	5	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	7	7	7	6	5	5	7	7	6	7	7	7	7	7	6	7	5	7	10	10	10	9	6	7	7	9	7	7	7	6	6	6	6	6	8	9	6	6	7	12	15
323_fam	9	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	17	3	8	6	7	12	8	7	16	9	7	3	7	7	10	9	9	7	8	7	6	8	4	4	8	3	7	4	4	4	4	5	4	4	4	8	4	5	4	28	8	7	6	15	6	4	6	13	6	4	9	21	10	5	5	5	6	12	6	6	8	5	8	16	9	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	8	8	8	9	10	6	7	7	6	7	7	6	6	6	6	5	5	5	6	6	5	6	6	6	5	5	4	5	5	6	10	10	9	8	5	6	6	7	6	6	6	6	6	6	6	6	10	11	6	6	7	9	11
324_fam	13	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	12	11	4	11	6	3	12	6	6	12	8	6	5	3	3	4	4	9	6	8	5	7	7	5	3	4	4	10	3	5	6	5	8	4	4	6	8	6	3	3	17	8	4	7	14	6	4	5	15	5	6	11	27	15	10	8	7	7	13	8	6	5	5	6	18	9	5	5	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	5	5	5	5	5	5	5	5	5	5	5	5	7	7	7	8	8	5	4	4	5	7	7	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	6	3	5	8	8	8	7	5	5	5	6	5	5	5	6	7	8	9	9	13	16	8	8	9	8	12
325_fam	10	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	17	10	6	10	5	6	11	8	6	12	3	5	11	9	5	5	7	9	4	12	7	6	6	7	7	11	5	8	4	4	6	4	5	4	6	6	11	5	4	6	21	6	6	7	15	5	3	6	12	4	5	6	14	6	4	4	4	4	9	4	4	5	5	5	13	7	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	6	6	6	6	7	7	6	6	6	7	6	6	6	6	6	5	6	6	6	6	6	6	6	5	6	9	9	9	7	5	6	6	7	6	6	6	5	5	5	5	5	6	7	5	5	5	7	9
326_fam	32	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	32	17	5	9	10	9	13	0	6	41	5	6	4	6	4	4	10	8	5	5	5	6	11	3	7	9	4	9	4	4	5	5	6	4	5	5	13	4	4	5	69	5	5	6	7	8	5	8	35	8	4	10	24	11	5	4	5	4	30	6	5	6	4	10	19	9	7	7	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	10	7	6	6	7	6	6	7	7	7	7	6	6	6	7	7	6	7	7	7	7	7	6	7	5	7	10	10	9	6	7	7	8	11	7	7	7	7	7	7	7	7	11	12	7	7	9	10	13
327_fam	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15	4	10	10	3	5	13	12	5	10	5	8	9	5	4	2	7	13	9	13	7	6	5	5	9	10	3	5	3	5	7	4	13	6	7	8	10	6	5	6	23	10	5	6	14	7	8	7	15	6	7	4	10	6	3	4	4	3	7	4	2	4	3	7	19	10	6	6	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	6	6	6	7	6	6	6	6	6	6	6	6	8	8	8	7	7	6	5	5	6	9	9	6	6	6	7	5	4	4	6	6	7	6	6	6	6	7	7	7	6	6	9	9	9	8	7	6	6	7	6	6	5	4	4	4	4	4	5	6	4	4	4	9	13
328_fam	5	7	8	13	6	20	6	7	21	6	6	7	7	17	10	9	7	5	4	3	8	11	3	8	4	8	11	5	5	12	6	6	5	5	9	6	12	9	5	6	6	3	11	5	4	7	4	7	3	4	5	6	5	5	4	4	9	4	7	6	26	5	6	5	14	8	5	9	19	9	4	10	19	9	6	5	6	6	12	5	7	7	4	11	21	10	7	7	7	7	7	7	8	8	9	9	11	11	8	8	10	6	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	5	5	7	7	6	7	7	7	6	6	5	6	7	7	9	9	8	6	7	7	7	9	7	7	7	7	7	7	7	7	10	11	7	7	8	11	14
330_fam	20	5	8	12	6	17	4	7	14	5	6	5	4	6	28	7	19	0	3	3	30	12	5	15	6	7	10	4	5	17	4	6	4	6	4	5	6	9	9	14	9	8	7	6	5	8	4	6	4	3	4	5	4	4	8	14	9	4	4	3	22	15	10	8	10	6	3	6	14	7	6	6	13	6	4	4	4	4	12	6	4	6	9	8	15	7	7	7	7	7	7	7	7	7	8	9	10	10	7	7	8	6	7	11	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	7	6	6	6	7	9	9	7	7	7	7	6	5	5	7	7	6	7	7	7	7	7	9	7	4	7	11	11	11	12	6	7	7	8	7	7	7	6	6	6	6	6	7	7	6	6	6	8	10
332_fam	6	0	0	0	5	0	5	5	16	5	5	0	0	0	0	8	8	7	4	3	11	10	4	10	4	6	15	5	6	11	6	13	4	7	8	5	5	11	5	7	5	4	8	5	7	8	4	8	4	7	4	5	5	3	5	8	10	4	4	5	21	4	5	5	14	7	2	8	17	6	4	9	18	9	5	5	6	6	13	6	6	9	4	10	20	10	6	6	4	4	4	4	4	3	1	1	1	1	4	5	7	5	4	4	5	4	6	6	6	6	6	6	6	6	6	6	6	6	8	8	7	7	7	6	6	6	6	7	7	6	6	6	7	6	5	5	6	6	6	6	6	6	6	6	6	6	5	6	8	8	7	5	5	6	6	8	6	6	6	7	7	7	7	7	9	10	7	7	8	10	13
333_fam	13	9	9	18	8	28	6	7	14	8	8	4	2	5	13	7	15	3	1	6	10	17	9	11	4	11	19	6	6	14	7	6	10	3	1	7	7	14	3	8	7	14	11	17	11	9	1	5	3	3	14	4	20	7	8	11	12	9	5	3	13	5	11	2	8	12	7	5	31	6	5	2	5	2	1	1	2	3	5	2	2	3	3	7	14	5	8	8	7	7	7	7	7	8	10	11	14	14	7	8	9	8	7	8	7	7	8	8	8	8	8	8	8	8	8	8	8	8	9	9	8	8	8	7	5	5	8	8	8	8	8	9	9	6	4	4	8	8	9	8	8	8	8	9	9	9	4	8	7	7	7	7	9	8	8	10	7	7	5	3	2	2	2	2	2	2	2	2	3	8	9
334_fam	9	7	14	14	7	21	7	7	20	7	8	7	6	12	10	7	10	7	4	5	13	10	4	7	7	8	10	5	5	10	5	4	4	5	5	8	8	9	4	6	5	5	7	4	5	12	3	8	4	4	8	5	5	4	4	6	7	5	7	5	25	5	8	5	10	7	3	7	15	7	5	10	21	13	6	7	7	7	16	8	7	8	5	7	17	8	7	7	7	7	7	7	8	9	11	12	13	13	8	9	10	8	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	7	6	6	7	7	7	7	6	5	5	7	7	6	7	7	7	6	6	5	6	6	7	9	9	8	7	6	7	7	8	7	7	7	8	8	8	8	8	12	14	8	8	9	8	11
335_fam	10	6	8	11	6	19	7	7	15	8	9	8	7	7	9	7	28	6	7	5	13	10	6	10	6	7	10	7	5	12	5	6	6	5	5	5	7	10	6	12	5	6	6	5	5	7	6	8	3	4	5	4	5	4	5	8	7	4	4	4	26	13	10	6	13	6	4	6	17	5	5	6	15	7	5	5	5	6	11	4	3	6	5	7	12	6	7	7	7	7	7	7	8	8	8	9	10	10	8	8	9	8	7	7	9	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	7	8	8	7	7	7	6	6	6	6	7	7	6	7	7	7	6	6	6	6	4	7	11	11	11	11	6	7	7	8	7	7	7	6	6	6	6	6	7	8	6	6	7	8	9
337_fam	7	5	7	10	5	16	4	6	15	5	6	5	9	10	9	5	14	4	7	5	6	12	4	13	5	6	11	5	5	12	6	5	4	5	6	4	7	9	6	8	6	5	8	4	7	9	4	7	2	4	4	6	6	4	4	4	7	4	5	3	24	8	6	5	10	5	4	5	14	5	4	10	22	14	5	5	6	6	13	7	5	6	4	8	21	9	6	6	6	6	6	6	6	6	7	8	9	9	6	7	8	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	6	6	6	6	7	7	6	6	6	7	5	5	5	6	6	6	6	6	6	5	5	4	5	4	6	8	8	8	7	5	6	6	7	6	6	6	7	7	7	7	7	12	14	7	7	8	9	13
338_fam	8	10	14	17	10	31	9	9	16	11	11	6	8	9	25	8	14	5	4	3	17	7	4	14	3	6	10	4	4	10	6	6	5	2	4	7	7	11	5	8	3	6	5	3	7	7	6	17	4	3	4	4	10	4	4	6	9	5	3	4	15	6	3	5	11	7	2	6	15	4	3	18	33	18	4	7	6	6	11	5	4	5	3	6	15	7	6	6	6	7	7	7	9	11	13	14	16	16	9	10	11	11	7	11	8	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	6	7	7	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	5	6	4	6	7	7	7	5	5	6	6	7	6	6	6	6	6	6	7	7	18	20	6	6	7	7	10
339_fam	7	7	8	12	5	18	6	5	17	5	5	5	6	11	9	8	7	6	7	4	5	27	4	7	4	8	14	5	6	13	6	7	3	5	9	8	13	9	6	7	7	5	9	4	6	14	4	9	3	6	5	5	3	4	5	5	8	5	3	4	27	5	4	5	12	8	3	9	20	9	5	8	15	8	5	5	4	4	10	4	5	8	5	10	17	9	7	7	7	7	7	7	7	7	8	9	10	10	7	7	8	5	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	7	7	8	7	7	7	7	7	7	7	7	7	8	6	5	5	7	7	6	7	7	7	6	6	5	6	4	7	9	9	8	6	6	7	7	9	7	7	7	6	6	6	6	6	8	9	6	6	6	10	12
340_fam	9	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	28	15	4	8	4	5	14	13	5	20	5	7	4	2	4	4	11	12	7	9	7	7	4	3	6	9	4	8	4	5	5	7	7	3	4	4	6	4	4	4	42	7	11	5	12	7	10	7	28	6	4	8	19	11	5	5	5	6	17	6	5	4	4	9	13	6	6	6	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	9	9	9	9	10	6	5	5	6	8	8	6	6	6	7	6	5	5	6	6	6	6	6	6	5	5	4	5	4	6	11	11	10	9	7	6	7	9	6	6	6	6	6	6	6	6	9	11	6	6	8	8	9
341_fam	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	9	12	6	6	10	7	11	6	5	16	5	5	4	4	7	4	9	11	5	7	6	5	10	3	5	11	6	10	7	5	4	4	4	4	4	4	7	4	5	4	23	10	7	5	3	6	4	8	17	10	4	7	17	7	5	5	5	5	11	6	6	7	3	10	24	12	5	5	1	1	1	1	1	0	0	0	0	0	1	1	2	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	8	6	6	6	6	7	7	6	6	6	7	6	7	7	6	6	5	6	6	6	5	5	4	5	5	6	7	7	7	8	5	6	7	8	6	6	6	6	6	6	6	6	8	9	6	6	6	11	16
342_fam	14	21	26	42	20	66	16	20	28	21	21	17	0	25	30	15	41	13	11	11	35	17	5	11	4	7	11	6	6	28	7	7	6	3	3	3	6	13	6	9	6	6	5	4	4	7	4	9	4	3	4	4	9	7	8	5	8	4	4	4	52	9	9	9	13	7	6	4	31	3	4	8	18	9	4	4	4	5	23	4	2	5	3	11	10	5	10	10	12	13	13	13	17	20	26	29	35	36	18	20	22	21	14	18	17	12	10	8	8	8	8	8	7	7	7	7	7	7	8	8	8	9	11	6	4	4	7	8	8	7	7	7	6	6	6	6	7	7	7	7	7	7	7	6	6	6	4	7	13	13	12	10	7	7	7	9	7	7	6	5	5	5	5	5	9	10	5	5	7	9	8
343_fam	6	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	9	19	5	5	6	10	11	8	5	12	6	5	5	7	6	1	10	10	8	8	19	5	14	4	5	2	2	8	3	7	5	2	4	5	5	4	7	4	3	3	21	8	5	6	11	6	4	6	13	6	4	7	16	8	5	5	5	5	11	6	4	5	5	8	14	7	5	5	1	1	1	1	1	0	0	0	0	0	1	1	3	0	1	0	0	1	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	6	5	5	7	8	8	7	6	6	5	6	5	5	6	6	5	6	6	6	6	5	5	5	3	6	8	8	8	7	5	6	6	7	6	6	6	6	6	6	6	6	8	9	6	6	6	8	10
344_fam	4	5	4	7	4	13	4	4	14	4	4	3	4	12	10	6	12	1	2	2	5	11	4	6	4	6	12	5	7	15	8	7	4	5	6	4	8	10	4	6	6	6	6	8	6	9	6	11	5	5	3	6	6	3	5	5	6	3	6	6	23	4	4	5	9	7	4	6	14	7	4	12	24	12	7	7	6	8	14	6	6	9	2	9	21	11	6	6	6	6	6	6	5	5	5	5	6	6	5	5	6	4	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	8	9	6	6	6	6	6	6	6	6	6	7	6	7	7	6	6	6	6	6	6	5	5	5	5	6	6	7	7	7	5	6	6	6	7	6	6	6	8	8	8	8	8	13	14	8	8	9	10	14
345_fam	5	6	8	13	6	19	7	9	22	8	8	7	6	9	13	8	13	5	6	4	9	16	4	7	5	8	13	8	6	13	6	7	3	6	8	9	10	8	5	5	6	6	6	2	8	10	3	7	4	5	3	5	5	3	3	3	7	3	4	5	30	8	10	6	16	7	3	6	15	8	3	8	18	9	5	5	5	5	10	6	4	5	3	10	19	10	7	7	7	7	7	7	8	8	8	9	11	11	8	9	11	8	7	9	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	7	7	7	7	6	6	7	7	7	8	6	5	5	7	7	6	7	7	7	6	5	4	5	5	7	11	11	11	10	6	7	7	8	7	7	6	6	6	6	6	6	9	10	6	6	6	10	13
346_fam	5	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	7	13	2	16	5	6	21	9	7	14	7	11	6	6	2	2	8	6	4	5	4	6	4	2	9	9	6	12	4	4	5	5	7	6	4	3	5	3	8	5	28	6	7	5	19	6	4	4	9	6	5	6	17	7	4	3	5	3	10	4	3	5	4	5	13	6	5	5	1	1	1	1	1	0	0	0	0	0	1	1	4	0	1	0	0	1	5	5	5	5	5	5	5	5	5	5	5	5	9	9	9	9	9	5	4	4	5	5	5	5	5	5	7	5	6	6	5	5	5	5	5	5	5	4	4	4	6	5	10	10	9	7	5	5	5	5	5	5	5	5	5	5	5	5	7	8	5	5	5	6	8
347_fam	8	7	7	11	6	16	5	7	14	6	6	0	6	6	8	5	14	6	6	4	10	5	4	8	4	6	7	4	4	11	5	5	4	4	4	2	10	5	3	4	5	6	4	6	7	6	3	8	4	3	7	5	6	4	6	16	8	4	7	4	23	7	7	6	17	5	6	6	15	5	7	8	19	9	5	5	5	6	11	6	4	7	5	5	11	5	6	6	6	6	6	6	6	7	8	8	9	9	6	7	8	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	6	5	5	6	6	6	6	5	5	5	6	6	6	6	6	6	6	6	8	6	5	6	10	10	9	8	6	6	6	7	6	6	6	6	6	6	6	6	9	10	6	6	7	6	7
348_fam	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	6	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
