FamilyID	Amborella_trichopoda<1>	Hordeum_vulgare<2>	Secale_cereale<3>	Triticum_turgidum<4>	Aegilops_tauschii<5>	Triticum_aestivum<6>	Brachypodium_distachyon<7>	Sorghum_bicolor<8>	Zea_mays<9>	Setaria_viridis<10>	Setaria_italica<11>	Oropetium_thomaeum<12>	Ananas_comosus<13>	Musa_acuminata<14>	Calamus_simplicifolius<15>	Elaeis_guineensis<16>	Allium_sativum<17>	Asparagus_officinalis<18>	Zostera_marina<19>	Spirodela_polyrhiza<20>	Magnolia_biondii<21>	Ceratophyllum_demersum<22>	Aquilegia_oxysepala<23>	Papaver_somniferum<24>	Nelumbo_nucifera<25>	Trochodendron_aralioides<26>	Nicotiana_tabacum<27>	Capsicum_annuum<28>	Solanum_pennellii<29>	Solanum_lycopersicum<30>	Solanum_tuberosum<31>	Petunia_axillaris<32>	Coffea_canephora<33>	Striga_asiatica<34>	Avicennia_marina<35>	Utricularia_gibba<36>	Olea_europaea<37>	Helianthus_annuus<38>	Erigeron_canadensis<39>	Lactuca_sativa<40>	Daucus_carota<41>	Lonicera_japonica<42>	Davidia_involucrata<43>	Hydrangea_macrophylla<44>	Rhododendron_simsii<45>	Actinidia_chinensis<46>	Beta_vulgaris<47>	Chenopodium_quinoa<48>	Amaranthus_hybridus<49>	Simmondsia_chinensis<50>	Vitis_vinifera<51>	Punica_granatum<52>	Eucalyptus_grandis<53>	Cannabis_sativa<54>	Fragaria_vesca<55>	Rosa_chinensis<56>	Malus_domestica<57>	Prunus_persica<58>	Cucumis_melo<59>	Citrullus_lanatus<60>	Glycine_max<61>	Medicago_truncatula<62>	Trifolium_pratense<63>	Lotus_japonicus<64>	Arachis_hypogaea<65>	Carya_illinoinensis<66>	Carpinus_fangiana<67>	Manihot_esculenta<68>	Populus_trichocarpa<69>	Tripterygium_wilfordii<70>	Citrus_clementina<71>	Brassica_rapa<72>	Brassica_napus<73>	Brassica_oleracea<74>	Schrenkiella_parvula<75>	Eutrema_salsugineum<76>	Capsella_rubella<77>	Arabidopsis_lyrata<78>	Arabidopsis_thaliana<79>	Cardamine_hirsuta<80>	Aethionema_arabicum<81>	Tarenaya_hassleriana<82>	Carica_papaya<83>	Durio_zibethinus<84>	Gossypium_hirsutum<85>	Gossypium_raimondii<86>	<87>	<88>	<89>	<90>	<91>	<92>	<93>	<94>	<95>	<96>	<97>	<98>	<99>	<100>	<101>	<102>	<103>	<104>	<105>	<106>	<107>	<108>	<109>	<110>	<111>	<112>	<113>	<114>	<115>	<116>	<117>	<118>	<119>	<120>	<121>	<122>	<123>	<124>	<125>	<126>	<127>	<128>	<129>	<130>	<131>	<132>	<133>	<134>	<135>	<136>	<137>	<138>	<139>	<140>	<141>	<142>	<143>	<144>	<145>	<146>	<147>	<148>	<149>	<150>	<151>	<152>	<153>	<154>	<155>	<156>	<157>	<158>	<159>	<160>	<161>	<162>	<163>	<164>	<165>	<166>	<167>	<168>	<169>	<170>	<171>
505_fam	0.931641	0.481083	0.413395	0.182858	0.317128	2.94591e-05	0.586315	0.179296	0.000827442	0.504963	0.504963	0.463617	0.590511	0.745322	0.0550994	0.513354	0.722165	0.406993	0.748539	0.340569	0.0175852	0.929022	0.771763	0.287281	0.787502	0.78712	0.0375931	0.838973	0.352718	0.161579	0.456634	0.21275	0.907302	0.636484	0.876873	0.644761	0.210277	0.1798	0.0842715	0.618363	0.34449	0.14612	0.484951	0.61862	0.910862	0.321956	0.600131	0.174774	0.380454	0.530977	0.785183	0.776187	0.0338126	0.761322	0.65046	0.185857	0.226057	0.146315	0.804348	0.804348	0.0289756	0.571087	0.352516	0.889	0.691429	0.897478	0.897478	0.913476	0.165136	0.628707	0.631899	0.545219	8.92442e-08	0.479068	0.608094	0.630705	0.810792	0.366498	0.000777732	0.577982	0.648186	0.674709	0.554828	0.687211	5.07264e-05	0.0254217	N/A	0.659605	0.288651	0.601027	0.554946	0.617345	0.512952	0.821357	0.244814	0.632591	0.0727018	0.586541	0.639892	0.705825	0.76847	0.265527	0.664435	0.858751	0.834136	0.695337	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.391198	0.65802	0.844508	0.606591	0.403952	0.705825	0.665054	0.686245	0.453856	0.578996	0.171481	0.471388	0.691626	0.244931	0.69393	0.750784	0.862774	0.313409	0.426296	0.760933	0.559098	0.604509	0.38267	0.528694	0.571202	0.633794	0.79165	0.837526	0.847618	0.804855	0.585084	0.590238	0.65046	0.612029	0.639838	0.81647	0.633907	0.611344	0.70678	0.827397	0.664917	0.636824	0.42704	0.82118	0.698841	0.6422	0.118194	0.627605	0.00496731	0.134782	0.702271	0.713727	0.707284	0.532809	0.462089
506_fam	0.665039	0.239779	0.829782	0.0673539	0.0054174	4.43308e-05	0.391474	0.0672869	1.59292e-05	0.0431854	0.528694	0.919502	0.924626	0.506589	0.690379	0.690379	0.00530401	0.39858	0.40201	0.778492	0.096672	0.0103017	0.385556	0.212218	0.531027	0.419204	0.010616	0.0176923	0.512603	0.0318345	0.571278	0.708941	0.613209	0.235994	0.687984	0.165688	0.759623	0.113014	0.387388	0.405041	0.916654	0.916654	0.61862	0.61862	0.578604	0.73763	0.381508	0.258804	0.906087	0.767176	0.785183	0.904054	0.720341	0.564692	0.865023	0.865023	0.175643	0.643646	0.545553	0.835533	0.000371031	0.616313	0.616313	0.572294	0.0819883	0.37311	0.524077	0.913476	0.0757785	0.499542	0.631899	0.830597	8.92442e-08	0.126444	0.608094	0.630705	0.834711	0.41801	0.0015137	0.869487	0.686773	0.902631	0.602527	0.711094	0.00020527	0.00660352	N/A	0.659605	0.687111	0.621238	0.567226	0.639812	0.343214	0.881273	0.407048	0.697824	0.12468	0.627584	0.724194	0.256459	0.141677	0.918611	0.691687	0.637644	0.375447	0.724259	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.863794	0.627605	0.786418	0.772572	0.167624	0.714801	0.505321	0.601027	0.733129	0.87319	0.651357	0.764887	0.69393	0.750784	0.862774	0.828039	0.857318	0.716742	0.559098	0.604509	0.596019	0.528694	0.571202	0.633794	0.465443	0.813998	0.8256	0.777652	0.912324	0.590238	0.452644	0.653571	0.687075	0.59552	0.633907	0.611344	0.70678	0.827397	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.00496731	0.134782	0.7314	0.743058	0.736522	0.2614	0.0912126
507_fam	0.142578	0.5	0.5	0.5	0.5	0.5	0.5	0.00393473	1.9378e-24	0.5	0.5	0.412146	0.774876	0.777932	0.5	0.5	0.5	0.5	0.773373	0.773373	4.08674e-05	0.00225825	0.771763	2.5428e-06	0.918548	0.606137	0.0375931	0.606423	0.41888	6.4911e-06	0.522777	0.890072	0.56595	0.0946882	0.510319	0.69605	0.41569	0.48331	0.330655	0.892658	0.905124	0.723762	0.426689	0.908633	0.898925	0.379871	0.324875	0.47756	0.893997	0.909086	0.917496	0.886134	0.67076	0.889242	0.839973	0.547825	0.121399	0.586829	0.804348	0.480469	2.13046e-08	0.616313	0.866729	0.217584	0.46284	0.302239	0.879689	0.92188	0.00109133	0.441318	0.912473	0.489146	0.000275402	0.783248	0.562206	0.5867	0.810792	0.41801	0.0015137	0.85123	0.881938	0.674709	0.554828	0.894596	0.00657619	0.0254217	N/A	0.635034	0.00042257	0.528702	0.514669	0.534145	0.646918	0.264881	0.5	0.5	0.5	0.5	0.555002	0.589766	0.00143523	0.372926	0.551624	0.282853	0.237207	0.564909	0.548171	0.554946	0.515623	0.251361	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.844508	0.606591	0.757961	0.743536	0.700565	0.686245	0.786696	0.601027	0.70396	0.855614	0.627623	0.735656	0.666527	0.721414	0.843306	0.803249	0.836899	0.688103	0.548171	0.586546	0.549208	0.523159	0.558274	0.612029	0.413395	0.779615	0.7928	0.740311	0.900469	0.574345	0.141854	0.653571	0.687075	0.59552	0.590184	0.592438	0.678613	0.0654331	0.639838	0.614702	0.740961	0.82118	0.698841	0.6422	0.680552	0.606591	0.0177611	0.0262262	0.702271	0.713727	0.142799	0.206391	0.462089
511_fam	0.194885	0.346776	0.295961	0.143973	6.97651e-05	1.51132e-12	0.249319	0.577939	0.154192	0.0248401	0.0701396	0.64388	0.932131	0.00968929	0.210465	0.770418	0.0347782	0.637655	0.448742	0.353645	0.424515	0.0941338	0.922242	0.922242	0.787502	0.652479	0.0893479	0.680208	0.182082	0.00148657	0.873839	0.577238	0.36529	0.906395	0.723154	0.569	0.264028	0.0686758	0.387388	0.551491	0.467408	0.467408	0.274486	0.765911	0.73763	0.436538	0.900487	0.258804	0.906087	0.92027	0.785183	0.349041	0.462075	0.3638	0.892488	0.892488	0.0726605	0.711334	0.804348	0.480469	5.14569e-06	0.616313	0.616313	0.217584	0.91615	0.253507	0.524077	0.49485	0.0108977	0.499542	0.391787	0.489146	0.000175198	0.427246	0.608094	0.27483	0.547553	0.0555492	0.000365731	0.622677	0.0927103	0.271587	0.602527	0.687211	0.00136059	0.0396388	N/A	0.659605	0.125162	0.639799	0.57898	0.660121	0.387287	0.493143	0.0783226	0.204745	0.0815498	0.691577	0.744501	0.289295	0.426938	0.393285	0.715135	0.479477	0.869664	0.748271	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.399392	0.6468	0.808248	0.256459	0.773594	0.714801	0.813146	0.621238	0.733129	0.87319	0.651357	0.764887	0.69393	0.750784	0.862774	0.828039	0.857318	0.716742	0.559098	0.604509	0.857701	0.528694	0.571202	0.633794	0.79165	0.333614	0.863256	0.825201	0.585084	0.590238	0.452644	0.653571	0.687075	0.59552	0.633907	0.611344	0.70678	0.3121	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.0753085	0.106348	0.7314	0.743058	0.175305	0.532809	0.0713074
517_fam	0.142578	0.5	0.5	0.5	0.5	0.5	0.5	0.291049	0.000298305	0.5	0.5	0.412146	0.774876	0.777932	0.5	0.5	0.5	0.5	0.773373	0.773373	0.055289	0.033021	0.325378	0.041241	0.918548	0.606137	0.0893479	0.680208	0.0080603	2.92714e-15	0.0576173	0.91111	0.907302	0.636484	0.636484	0.299207	0.727845	0.0370947	0.73334	0.449156	0.409419	0.905124	0.734856	0.734856	0.703622	0.898925	0.888502	0.00576777	0.508954	0.736274	0.35503	0.915668	0.0506827	0.564692	0.892488	0.0498262	0.497558	0.682664	0.385688	0.753673	0.00515045	0.87992	0.87992	0.572294	0.46284	0.37311	0.37311	0.392948	0.277197	0.582504	0.233441	0.410995	5.99481e-05	0.73063	0.562206	0.5867	0.497713	0.366498	0.00713762	0.85123	0.296894	0.890563	0.554828	0.894596	0.00657619	0.00241127	N/A	0.635034	0.00042257	0.528702	0.514669	0.534145	0.646918	0.264881	0.5	0.5	0.5	0.5	0.555002	0.589766	0.632863	0.372926	0.551624	0.282853	0.237207	0.564909	0.548171	0.554946	0.515623	0.795747	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.108317	0.6468	0.808248	0.256459	0.0987798	0.686245	0.453856	0.578996	0.70396	0.125009	0.672591	0.735656	0.666527	0.721414	0.843306	0.803249	0.836899	0.688103	0.548171	0.586546	0.328213	0.523159	0.558274	0.612029	0.763492	0.282038	0.357022	0.804855	0.536886	0.574345	0.141854	0.653571	0.687075	0.856305	0.856892	0.592438	0.678613	0.802527	0.639838	0.614702	0.740961	0.82118	0.698841	0.6422	0.680552	0.606591	0.237542	0.0768097	0.702271	0.713727	0.707284	0.206391	0.462089
518_fam	0.665039	0.20621	0.813098	0.243931	0.0335013	1.27106e-08	0.90355	0.338622	0.00179297	0.524088	0.524088	0.91093	0.924626	0.108919	0.346695	0.915866	0.602269	0.464915	0.778492	0.638611	0.656735	0.0436794	0.385556	0.287281	0.787502	0.652479	0.105061	0.880444	0.470904	0.021195	0.571278	0.902126	0.613209	0.413404	0.906395	0.216864	0.0886399	0.535733	0.901443	0.904755	0.916654	0.755947	0.274486	0.61862	0.578604	0.152701	0.324875	0.47756	0.686904	0.909086	0.785183	0.720341	0.552139	0.564692	0.795945	0.795945	0.121399	0.858726	0.835533	0.835533	0.000278003	0.87992	0.87992	0.123757	0.292874	0.37311	0.524077	0.62615	0.0300172	0.499542	0.774312	0.830597	8.92442e-08	0.479068	0.608094	0.630705	0.547553	0.41801	0.0124573	0.622677	0.352757	0.710647	0.916252	0.894596	0.00441197	0.0190852	N/A	0.659605	0.687111	0.621238	0.567226	0.639812	0.841775	0.412347	0.865236	0.678526	0.107724	0.614677	0.700483	0.772572	0.314713	0.710929	0.691687	0.435454	0.854956	0.724259	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.863794	0.627605	0.786418	0.772572	0.729649	0.714801	0.813146	0.621238	0.733129	0.87319	0.651357	0.764887	0.69393	0.750784	0.862774	0.534202	0.836899	0.688103	0.559098	0.604509	0.596019	0.528694	0.571202	0.633794	0.465443	0.503729	0.459913	0.740311	0.912324	0.590238	0.185857	0.671567	0.706701	0.625447	0.633907	0.611344	0.70678	0.3121	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.00496731	0.134782	0.7314	0.743058	0.736522	0.532809	0.882838
520_fam	0.931641	0.0280215	0.321892	0.802545	0.000523895	2.25377e-07	0.345944	0.338622	0.000340324	0.519413	0.519413	0.91093	0.777437	0.633473	0.461276	0.461276	0.00282924	0.637655	0.925063	0.778492	0.424515	0.00619184	0.102183	0.336586	0.928719	0.324055	0.523726	0.0882549	0.512603	0.00535277	0.247178	0.391571	0.56595	0.876873	0.439952	0.878946	0.41569	0.48331	0.670491	0.682215	0.409419	0.556686	0.734856	0.734856	0.898925	0.261574	0.900487	0.0656256	0.557423	0.767176	0.649363	0.904054	0.720341	0.907006	0.608251	0.0767003	0.880086	0.643646	0.804348	0.804348	4.22751e-05	0.897517	0.69796	0.28769	0.7868	0.0371804	0.572474	0.913476	0.0757785	0.772322	0.923321	0.818028	3.1627e-05	0.454688	0.247305	0.27483	0.183993	0.41801	0.0124573	0.869487	0.686773	0.710647	0.352186	0.566864	0.00192156	0.00660352	N/A	0.659605	0.687111	0.621238	0.567226	0.639812	0.841775	0.868282	0.362575	0.118174	0.12468	0.627584	0.700483	0.772572	0.314713	0.902715	0.691687	0.435454	0.375447	0.724259	0.559098	0.567226	0.519413	0.300059	0.519413	0.514668	0.528694	0.563192	0.179637	0.595334	0.719908	0.65802	0.344334	0.627605	0.240464	0.795268	0.753644	0.686245	0.453856	0.578996	0.70396	0.855614	0.627623	0.735656	0.666527	0.721414	0.843306	0.828039	0.857318	0.716742	0.559098	0.604509	0.596019	0.528694	0.571202	0.633794	0.465443	0.813998	0.8256	0.777652	0.585084	0.590238	0.113194	0.687964	0.724129	0.878425	0.874268	0.611344	0.70678	0.827397	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.0295967	0.120713	0.7314	0.743058	0.736522	0.111031	0.261171
521_fam	0.313751	0.0435252	0.6741	0.168637	7.27715e-06	4.23572e-11	0.929321	0.295383	0.00753192	0.542109	0.542109	0.935397	0.696524	0.0112585	0.324038	0.527356	0.341827	0.437129	0.81614	0.698098	0.0233568	0.00126036	0.385556	0.627809	0.928719	0.928566	0.105061	0.64879	0.153133	3.11044e-05	0.571278	0.902126	0.613209	0.906395	0.413404	0.730653	0.759623	0.264489	0.387388	0.904755	0.604319	0.755947	0.484951	0.919859	0.578604	0.436538	0.324875	0.47756	0.686904	0.573554	0.785183	0.904054	0.904054	0.907006	0.839973	0.839973	0.105368	0.643646	0.835533	0.835533	4.36647e-06	0.616313	0.616313	0.572294	0.498944	0.429317	0.572474	0.92188	0.000543355	0.499542	0.923321	0.818028	4.94351e-07	0.454688	0.608094	0.630705	0.547553	0.0555492	8.23895e-05	0.622677	0.352757	0.902631	0.602527	0.711094	0.00020527	0.0473317	N/A	0.681422	0.148393	0.656861	0.590233	0.678508	0.164306	0.284413	0.282652	0.235418	0.101316	0.708674	0.777096	0.346343	0.212491	0.932536	0.73539	0.515043	0.880638	0.768348	0.569617	0.119673	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.863794	0.627605	0.786418	0.772572	0.167624	0.714801	0.813146	0.621238	0.733129	0.87319	0.651357	0.764887	0.69393	0.750784	0.862774	0.534202	0.836899	0.688103	0.559098	0.604509	0.596019	0.528694	0.571202	0.633794	0.465443	0.813998	0.525931	0.777652	0.912324	0.590238	0.185857	0.671567	0.321811	0.59552	0.874268	0.611344	0.70678	0.3121	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.0295967	0.120713	0.7314	0.743058	0.175305	0.2614	0.0912126
522_fam	0.619141	0.667286	0.275397	0.0863144	9.90859e-05	2.1975e-22	0.391474	0.241084	0.0729196	0.509852	0.509852	0.530592	0.747473	0.587132	0.690379	0.895002	0.722165	0.406993	0.748539	0.748539	0.055289	0.60802	0.439972	0.154808	0.918548	0.258753	0.0375931	0.864214	0.41888	0.0124681	0.522777	0.48739	0.907302	0.876873	0.439952	0.878946	0.727845	0.409436	0.873006	0.630681	0.130762	0.723762	0.218494	0.908633	0.898925	0.379871	0.871212	0.403527	0.876609	0.688593	0.602964	0.462075	0.752857	0.918379	0.65046	0.881126	0.539101	0.539101	0.835533	0.835533	1.02856e-05	0.84797	0.571087	0.910022	0.292874	0.266584	0.918138	0.788086	0.00706475	0.499542	0.631899	0.731534	2.74507e-05	0.678613	0.562206	0.855289	0.497713	0.0271481	0.000777732	0.85123	0.296894	0.674709	0.754687	0.914974	0.000422734	0.0106248	N/A	0.635034	0.660182	0.601027	0.554946	0.617345	0.818863	0.115897	0.0209754	0.188555	0.00088348	0.700353	0.672668	0.743536	0.803964	0.338336	0.664435	0.858751	0.834136	0.695337	0.548171	0.554946	0.515623	0.795747	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.844508	0.606591	0.757961	0.743536	0.700565	0.686245	0.453856	0.578996	0.70396	0.587404	0.601046	0.735656	0.666527	0.721414	0.843306	0.48374	0.805955	0.653698	0.548171	0.0486211	0.857701	0.528694	0.571202	0.633794	0.79165	0.837526	0.847618	0.270069	0.912324	0.590238	0.185857	0.671567	0.321811	0.232544	0.43052	0.611344	0.70678	0.0896539	0.664917	0.636824	0.770071	0.5662	0.698841	0.6422	0.680552	0.606591	0.786696	0.606591	0.702271	0.713727	0.707284	0.0670093	0.132114
523_fam	0.194885	0.12956	0.275397	0.143973	0.00387339	1.29956e-09	0.911022	0.899416	0.524686	0.537703	0.537703	0.138377	0.300647	0.775292	0.174469	0.915866	0.00148447	0.39858	0.778492	0.925063	0.0448182	0.654318	0.385556	0.0691859	0.247784	0.246956	0.298334	0.680208	0.153133	0.00535277	0.862027	0.577238	0.191863	0.510319	0.894308	0.52057	0.759623	0.0529984	0.753989	0.618363	0.916654	0.085001	0.61862	0.372034	0.578604	0.73763	0.173737	0.0115893	0.906087	0.374338	0.415357	0.915668	0.0506827	0.3638	0.706017	0.113135	0.270679	0.711334	0.835533	0.545553	0.00515045	0.650201	0.186736	0.217584	0.91615	0.14639	0.221186	0.590193	0.0455159	0.92248	0.111381	0.296991	0.00107438	0.645177	0.498121	0.524406	0.430835	0.303292	0.00339624	0.82308	0.227993	0.873855	0.486741	0.405217	0.0136036	0.00457012	N/A	0.659605	0.687111	0.621238	0.567226	0.639812	0.343214	0.456829	0.107145	0.188555	0.00905281	0.691577	0.724194	0.795268	0.357774	0.319447	0.691687	0.435454	0.375447	0.724259	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.399392	0.6468	0.808248	0.795268	0.753644	0.714801	0.505321	0.601027	0.733129	0.165284	0.691626	0.764887	0.69393	0.750784	0.862774	0.828039	0.857318	0.716742	0.559098	0.604509	0.857701	0.528694	0.571202	0.633794	0.79165	0.333614	0.401404	0.825201	0.912324	0.590238	0.452644	0.653571	0.687075	0.856305	0.874268	0.611344	0.70678	0.827397	0.253211	0.614702	0.375324	0.787738	0.663471	0.613397	0.64691	0.583559	0.749825	0.583559	0.666624	0.677263	0.671258	0.668644	0.579471
526_fam	0.619141	0.169695	0.507285	0.78639	0.748824	2.14609e-05	0.682244	0.171179	4.2315e-06	0.519413	0.519413	0.578905	0.913933	0.161876	0.361614	0.361614	0.128937	0.904624	0.117782	0.914423	0.0882048	0.0540619	0.581639	0.154808	0.918548	0.258753	0.0620507	0.183965	0.470904	0.021195	0.207073	0.708941	0.907302	0.687984	0.358401	0.896665	0.210277	0.0686758	0.387388	0.717747	0.723762	0.296893	0.218494	0.734856	0.898925	0.109304	0.614788	0.403527	0.876609	0.688593	0.755386	0.67076	0.886134	0.305605	0.300699	0.113194	0.0893596	0.346571	0.753673	0.753673	3.5281e-05	0.571087	0.571087	0.901011	0.726366	0.698791	0.897478	0.74595	0.0757785	0.441318	0.585597	0.489146	2.51307e-07	0.768301	0.562206	0.5867	0.810792	0.41801	0.000463207	0.85123	0.881938	0.215447	0.554828	0.902954	0.000919894	0.0323062	N/A	0.635034	0.660182	0.601027	0.554946	0.617345	0.290947	0.868282	0.849883	0.0992735	0.107724	0.614677	0.700483	0.772572	0.0910897	0.902715	0.664435	0.858751	0.834136	0.695337	0.548171	0.554946	0.515623	0.795747	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.344334	0.627605	0.786418	0.772572	0.729649	0.686245	0.786696	0.601027	0.70396	0.371557	0.651357	0.735656	0.666527	0.721414	0.843306	0.48374	0.805955	0.653698	0.548171	0.586546	0.549208	0.523159	0.558274	0.612029	0.763492	0.282038	0.847618	0.804855	0.536886	0.574345	0.397022	0.633794	0.664917	0.557703	0.856892	0.592438	0.678613	0.262289	0.639838	0.614702	0.740961	0.82118	0.698841	0.6422	0.680552	0.606591	0.0177611	0.106348	0.702271	0.713727	0.142799	0.0786204	0.498246
529_fam	0.142578	0.5	0.5	0.5	0.5	0.5	0.5	0.0508371	4.80744e-09	0.5	0.5	0.412146	0.774876	0.777932	0.5	0.5	0.5	0.5	0.773373	0.773373	0.055289	0.000717676	0.581639	0.439972	0.918548	0.358101	0.523726	0.450379	0.153133	3.47873e-09	0.571278	0.391571	0.730668	0.358401	0.510319	0.52057	0.210277	0.670491	0.889413	0.892658	0.409419	0.409419	0.426689	0.31305	0.898925	0.379871	0.900487	0.109375	0.906087	0.736274	0.254775	0.552139	0.720341	0.564692	0.865023	0.141854	0.175643	0.643646	0.753673	0.753673	0.000333055	0.251493	0.69796	0.28769	0.0927305	0.698791	0.698791	0.590193	0.00544863	0.582504	0.585597	0.359674	3.15752e-05	0.70678	0.84371	0.5867	0.497713	0.0407477	9.57446e-06	0.85123	0.296894	0.490397	0.722366	0.867874	0.0343033	0.0134098	N/A	0.635034	0.00042257	0.528702	0.514669	0.534145	0.646918	0.264881	0.5	0.5	0.5	0.5	0.555002	0.589766	0.0700858	0.372926	0.551624	0.282853	0.237207	0.564909	0.548171	0.554946	0.515623	0.795747	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.344334	0.627605	0.786418	0.772572	0.167624	0.686245	0.786696	0.601027	0.70396	0.855614	0.627623	0.735656	0.666527	0.721414	0.843306	0.803249	0.327237	0.716742	0.548171	0.586546	0.837348	0.523159	0.558274	0.612029	0.763492	0.813998	0.8256	0.777652	0.536886	0.574345	0.0191269	0.687964	0.724129	0.878425	0.856892	0.592438	0.678613	0.262289	0.639838	0.614702	0.740961	0.82118	0.698841	0.6422	0.680552	0.606591	0.786696	0.0616957	0.702271	0.713727	0.142799	0.668644	0.362203
531_fam	0.0931396	0.5	0.5	0.5	0.5	0.5	0.5	0.0508371	4.80744e-09	0.5	0.5	0.412146	0.774876	0.777932	0.5	0.5	0.5	0.5	0.773373	0.773373	0.919569	0.000221334	0.741821	0.154808	0.606767	0.358101	0.0742616	0.606423	0.41888	0.00164606	0.522777	0.672917	0.907302	0.358401	0.358401	0.69605	0.210277	0.209127	0.889413	0.892658	0.905124	0.723762	0.218494	0.734856	0.898925	0.379871	0.324875	0.47756	0.686904	0.736274	0.917496	0.904054	0.720341	0.907006	0.839973	0.839973	0.0494675	0.682664	0.804348	0.480469	1.83357e-06	0.650201	0.87992	0.602404	0.771265	0.647616	0.879689	0.450338	0.010656	0.582504	0.744344	0.802795	2.51307e-07	0.427246	0.608094	0.630705	0.834711	0.46052	8.23895e-05	0.869487	0.686773	0.710647	0.904687	0.391986	3.25188e-05	0.00849576	N/A	0.635034	0.00042257	0.528702	0.514669	0.534145	0.646918	0.264881	0.5	0.5	0.5	0.5	0.555002	0.589766	0.0700858	0.372926	0.551624	0.282853	0.237207	0.564909	0.548171	0.554946	0.515623	0.795747	0.515623	0.511787	0.523159	0.551578	0.598197	0.595334	0.719908	0.65802	0.844508	0.606591	0.757961	0.743536	0.700565	0.686245	0.786696	0.601027	0.70396	0.855614	0.627623	0.735656	0.666527	0.721414	0.843306	0.803249	0.836899	0.688103	0.548171	0.586546	0.837348	0.523159	0.558274	0.612029	0.763492	0.813998	0.525931	0.224519	0.900469	0.574345	0.0767003	0.671567	0.706701	0.625447	0.590184	0.592438	0.678613	0.262289	0.639838	0.614702	0.740961	0.295311	0.727875	0.667519	0.708825	0.627605	0.0753085	0.106348	0.7314	0.743058	0.175305	0.0786204	0.0512737
541_fam	0.142853	0.239779	0.177383	0.0330128	0.000820012	5.67988e-06	0.90355	0.701663	0.0031447	0.524088	0.524088	0.762398	0.924626	0.295566	0.346695	0.461276	0.0534331	0.293991	0.925063	0.925063	0.000789691	0.0274058	0.771763	0.498209	0.653094	0.419204	0.198078	0.545829	0.352718	0.0060734	0.456634	0.672917	0.613209	0.510319	0.687984	0.69605	0.264028	0.706624	0.387388	0.717747	0.916654	0.181212	0.919859	0.61862	0.578604	0.73763	0.900487	0.258804	0.906087	0.767176	0.92779	0.904054	0.552139	0.918379	0.881126	0.881126	0.0494675	0.682664	0.545553	0.835533	0.00016231	0.407801	0.616313	0.217584	0.75178	0.909479	0.733185	0.590193	0.010656	0.92248	0.774312	0.453512	1.23096e-07	0.396198	0.608094	0.630705	0.547553	0.46052	0.0026451	0.869487	0.151002	0.902631	0.352186	0.883531	0.00271577	0.0134098	N/A	0.659605	0.687111	0.621238	0.567226	0.639812	0.343214	0.881273	0.407048	0.697824	0.0349869	0.639781	0.724194	0.795268	0.357774	0.911682	0.691687	0.435454	0.590003	0.724259	0.559098	0.567226	0.519413	0.821333	0.519413	0.514668	0.528694	0.563192	0.617987	0.614689	0.749277	0.684776	0.609627	0.606591	0.403952	0.705825	0.665054	0.714801	0.505321	0.601027	0.733129	0.87319	0.651357	0.764887	0.69393	0.750784	0.862774	0.828039	0.857318	0.716742	0.559098	0.604509	0.596019	0.528694	0.571202	0.633794	0.79165	0.837526	0.847618	0.804855	0.912324	0.590238	0.452644	0.653571	0.687075	0.59552	0.874268	0.611344	0.70678	0.827397	0.664917	0.636824	0.770071	0.84379	0.727875	0.667519	0.708825	0.627605	0.284692	0.0917045	0.7314	0.743058	0.175305	0.704854	0.870077
